transaction_date,stock_date,product_id,customer_id,store_id,quantity
1997-08-15,1997-08-11,882,5962,17,5
1997-08-15,1997-08-13,1278,7281,17,4
1997-08-15,1997-08-08,695,7281,17,2
1997-08-15,1997-08-10,1299,7281,17,2
1997-08-15,1997-08-10,1461,7281,17,4
1997-08-15,1997-08-13,146,7281,17,3
1997-08-15,1997-08-10,1388,7281,17,3
1997-08-15,1997-08-09,842,8840,17,3
1997-08-15,1997-08-09,1246,8840,17,3
1997-08-15,1997-08-08,449,8840,17,3
1997-08-15,1997-08-11,453,8840,17,3
1997-08-15,1997-08-08,1269,8840,17,3
1997-08-15,1997-08-09,1525,8840,17,2
1997-08-15,1997-08-14,310,7948,17,3
1997-08-15,1997-08-10,1285,7948,17,5
1997-08-15,1997-08-12,1096,7141,17,5
1997-08-15,1997-08-11,1312,7141,17,3
1997-08-15,1997-08-12,250,7141,17,4
1997-08-15,1997-08-10,1052,7141,17,4
1997-08-15,1997-08-12,263,3334,17,3
1997-08-15,1997-08-13,267,3334,17,2
1997-08-15,1997-08-14,1082,3334,17,2
1997-08-15,1997-08-10,1065,6423,17,4
1997-08-15,1997-08-10,1388,6423,17,3
1997-08-15,1997-08-11,7,6423,17,2
1997-08-15,1997-08-10,1448,6423,17,4
1997-08-15,1997-08-08,240,6423,17,3
1997-08-15,1997-08-10,749,6423,17,3
1997-08-15,1997-08-14,779,6423,17,4
1997-08-15,1997-08-13,1361,7241,17,5
1997-08-15,1997-08-14,1232,7241,17,4
1997-08-15,1997-08-14,1161,4892,17,3
1997-08-15,1997-08-14,273,4892,17,3
1997-08-15,1997-08-08,1552,3397,17,3
1997-08-15,1997-08-13,1462,3397,17,2
1997-08-15,1997-08-09,586,3397,17,3
1997-08-15,1997-08-08,1242,3397,17,3
1997-08-15,1997-08-12,420,3397,17,3
1997-08-15,1997-08-12,1296,711,17,3
1997-08-15,1997-08-08,1086,711,17,2
1997-08-15,1997-08-14,869,3000,17,3
1997-08-15,1997-08-11,393,3000,17,3
1997-08-15,1997-08-13,1408,3000,17,4
1997-08-15,1997-08-14,1479,3000,17,3
1997-08-15,1997-08-13,536,3000,17,3
1997-08-15,1997-08-12,1176,1983,17,4
1997-08-15,1997-08-10,274,1983,17,3
1997-08-15,1997-08-08,1010,1983,17,4
1997-08-15,1997-08-12,1073,6530,17,2
1997-08-15,1997-08-11,1316,6530,17,3
1997-08-15,1997-08-13,1000,6530,17,2
1997-08-15,1997-08-11,390,6530,17,3
1997-08-15,1997-08-14,661,6530,17,2
1997-08-15,1997-08-14,977,8551,17,5
1997-08-15,1997-08-08,873,8551,17,4
1997-08-15,1997-08-14,357,8551,17,4
1997-08-15,1997-08-11,624,9534,17,4
1997-08-15,1997-08-10,1174,9534,17,3
1997-08-15,1997-08-10,670,9534,17,3
1997-08-15,1997-08-13,1353,9534,17,4
1997-08-15,1997-08-13,32,1874,17,4
1997-08-15,1997-08-13,980,1874,17,3
1997-08-15,1997-08-08,1124,3497,17,3
1997-08-15,1997-08-13,820,3497,17,3
1997-08-15,1997-08-14,903,3497,17,3
1997-08-15,1997-08-09,554,8281,17,4
1997-08-15,1997-08-11,558,8281,17,5
1997-08-15,1997-08-08,1373,8281,17,5
1997-08-15,1997-08-12,71,8281,17,3
1997-08-15,1997-08-12,448,8281,17,3
1997-08-15,1997-08-14,511,1168,17,3
1997-08-15,1997-08-11,1499,1168,17,2
1997-08-15,1997-08-11,823,1168,17,2
1997-08-15,1997-08-12,1293,1168,17,2
1997-08-15,1997-08-11,710,1168,17,3
1997-08-15,1997-08-08,900,1168,17,4
1997-08-15,1997-08-09,550,2059,17,3
1997-08-15,1997-08-13,966,2059,17,2
1997-08-15,1997-08-12,1276,2059,17,2
1997-08-15,1997-08-11,760,2059,17,2
1997-08-15,1997-08-14,756,9006,17,3
1997-08-15,1997-08-12,1526,9111,17,3
1997-08-15,1997-08-11,11,9111,17,3
1997-08-15,1997-08-13,294,9111,17,5
1997-08-15,1997-08-09,590,9111,17,3
1997-08-15,1997-08-12,631,5844,17,2
1997-08-15,1997-08-12,1113,5844,17,4
1997-08-15,1997-08-09,1224,5844,17,4
1997-08-15,1997-08-10,1307,5844,17,4
1997-08-15,1997-08-12,437,7607,17,5
1997-08-15,1997-08-13,1280,7607,17,5
1997-08-15,1997-08-12,724,7607,17,3
1997-08-15,1997-08-12,521,6161,17,2
1997-08-15,1997-08-13,1030,6161,17,3
1997-08-15,1997-08-09,587,7920,17,2
1997-08-15,1997-08-09,830,7920,17,4
1997-08-15,1997-08-08,514,7920,17,4
1997-08-15,1997-08-09,89,5644,17,3
1997-08-15,1997-08-08,838,5644,17,2
1997-08-15,1997-08-10,1527,2112,17,2
1997-08-15,1997-08-11,372,2112,17,3
1997-08-15,1997-08-10,1134,2112,17,3
1997-08-15,1997-08-09,185,2787,17,4
1997-08-15,1997-08-12,867,2787,17,3
1997-08-15,1997-08-11,378,2787,17,3
1997-08-15,1997-08-11,701,2787,17,4
1997-08-16,1997-08-14,952,5542,16,3
1997-08-16,1997-08-12,975,10173,16,2
1997-08-16,1997-08-15,1391,10173,16,2
1997-08-16,1997-08-12,143,10173,16,3
1997-08-16,1997-08-09,1185,10173,16,3
1997-08-16,1997-08-13,1175,10173,16,2
1997-08-16,1997-08-14,792,10173,16,4
1997-08-16,1997-08-13,1526,3021,16,3
1997-08-16,1997-08-10,956,3021,16,2
1997-08-16,1997-08-10,280,3021,16,3
1997-08-16,1997-08-10,750,3021,16,3
1997-08-16,1997-08-13,174,10173,16,3
1997-08-16,1997-08-13,1515,2570,16,2
1997-08-16,1997-08-15,573,2570,16,3
1997-08-16,1997-08-13,1276,1567,16,4
1997-08-16,1997-08-12,147,1567,16,2
1997-08-16,1997-08-12,1149,1567,16,3
1997-08-16,1997-08-09,113,1567,16,5
1997-08-16,1997-08-09,1406,6835,16,4
1997-08-16,1997-08-10,144,6835,16,2
1997-08-16,1997-08-13,1546,6835,16,3
1997-08-16,1997-08-13,870,6835,16,3
1997-08-16,1997-08-14,1340,6835,16,2
1997-08-16,1997-08-12,1496,8351,16,4
1997-08-16,1997-08-15,1020,8351,16,4
1997-08-16,1997-08-09,4,4925,16,2
1997-08-16,1997-08-14,820,4925,16,3
1997-08-16,1997-08-09,1490,4925,16,3
1997-08-16,1997-08-12,79,1310,16,3
1997-08-16,1997-08-14,1400,1310,16,2
1997-08-16,1997-08-11,1283,1310,16,4
1997-08-16,1997-08-15,75,1310,16,3
1997-08-16,1997-08-11,1404,8452,16,4
1997-08-16,1997-08-11,541,8452,16,3
1997-08-16,1997-08-09,744,8452,16,4
1997-08-16,1997-08-11,961,8452,16,4
1997-08-16,1997-08-15,312,8452,16,4
1997-08-16,1997-08-12,701,8452,16,4
1997-08-16,1997-08-14,457,2371,16,3
1997-08-16,1997-08-10,994,2371,16,2
1997-08-16,1997-08-09,212,2371,16,3
1997-08-16,1997-08-14,1000,2371,16,2
1997-08-16,1997-08-10,1337,2371,16,3
1997-08-16,1997-08-09,1154,2371,16,4
1997-08-16,1997-08-09,803,4397,16,2
1997-08-16,1997-08-14,354,4397,16,2
1997-08-16,1997-08-12,558,4397,16,4
1997-08-16,1997-08-12,774,4397,16,4
1997-08-16,1997-08-15,797,6153,16,3
1997-08-16,1997-08-11,786,6153,16,4
1997-08-16,1997-08-09,404,6153,16,4
1997-08-16,1997-08-10,408,6153,16,4
1997-08-16,1997-08-13,1223,6153,16,3
1997-08-16,1997-08-15,1479,6153,16,2
1997-08-16,1997-08-09,264,2663,16,4
1997-08-16,1997-08-10,1337,2663,16,3
1997-08-16,1997-08-13,1526,2663,16,3
1997-08-16,1997-08-14,544,2663,16,4
1997-08-16,1997-08-10,788,2663,16,2
1997-08-16,1997-08-11,472,2663,16,3
1997-08-16,1997-08-10,1387,430,16,3
1997-08-16,1997-08-12,1377,430,16,3
1997-08-16,1997-08-13,201,5432,16,3
1997-08-16,1997-08-11,1404,5432,16,3
1997-08-16,1997-08-11,1327,5432,16,3
1997-08-16,1997-08-14,1144,5432,16,3
1997-08-16,1997-08-11,135,5432,16,4
1997-08-16,1997-08-13,309,3491,16,2
1997-08-16,1997-08-10,891,8511,16,4
1997-08-16,1997-08-14,1280,8511,16,2
1997-08-16,1997-08-10,1257,8511,16,3
1997-08-16,1997-08-13,182,8511,16,3
1997-08-16,1997-08-12,292,8511,16,3
1997-08-16,1997-08-15,375,8511,16,3
1997-08-16,1997-08-15,126,8511,16,2
1997-08-16,1997-08-12,415,4094,16,4
1997-08-16,1997-08-15,1151,4094,16,3
1997-08-16,1997-08-12,914,4094,16,4
1997-08-16,1997-08-11,798,4094,16,4
1997-08-16,1997-08-13,1147,4094,16,3
1997-08-16,1997-08-09,99,4094,16,3
1997-08-16,1997-08-13,965,4868,16,3
1997-08-16,1997-08-09,716,4868,16,3
1997-08-16,1997-08-11,1465,4868,16,3
1997-08-16,1997-08-14,362,4868,16,4
1997-08-16,1997-08-14,905,5766,16,4
1997-08-16,1997-08-09,69,5766,16,4
1997-08-16,1997-08-12,606,5766,16,4
1997-08-16,1997-08-13,1381,5766,16,3
1997-08-16,1997-08-14,612,5766,16,4
1997-08-16,1997-08-15,949,5766,16,3
1997-08-16,1997-08-14,766,5766,16,4
1997-08-16,1997-08-11,2,5374,16,3
1997-08-16,1997-08-15,805,5374,16,3
1997-08-16,1997-08-09,782,5374,16,2
1997-08-16,1997-08-11,585,5374,16,3
1997-08-16,1997-08-10,282,5374,16,4
1997-08-16,1997-08-15,718,4767,16,2
1997-08-16,1997-08-11,1440,4767,16,4
1997-08-16,1997-08-09,419,4767,16,3
1997-08-16,1997-08-14,781,4767,16,4
1997-08-16,1997-08-09,425,4767,16,5
1997-08-16,1997-08-09,348,4767,16,3
1997-08-16,1997-08-11,758,4925,16,3
1997-08-16,1997-08-13,908,4925,16,3
1997-08-16,1997-08-14,458,4925,16,2
1997-08-16,1997-08-12,248,4925,16,3
1997-08-16,1997-08-11,1514,4925,16,3
1997-08-16,1997-08-14,999,4925,16,2
1997-08-16,1997-08-13,988,4925,16,3
1997-08-16,1997-08-13,605,4925,16,3
1997-08-16,1997-08-12,196,4925,16,2
1997-08-16,1997-08-09,1011,4925,16,2
1997-08-16,1997-08-13,1554,5295,16,3
1997-08-16,1997-08-14,466,5295,16,5
1997-08-16,1997-08-11,1028,5295,16,4
1997-08-16,1997-08-13,73,5295,16,4
1997-08-16,1997-08-09,389,9728,16,4
1997-08-16,1997-08-12,845,9728,16,4
1997-08-16,1997-08-15,622,9728,16,2
1997-08-16,1997-08-14,146,9728,16,4
1997-08-16,1997-08-15,1161,9728,16,3
1997-08-16,1997-08-13,1231,9728,16,2
1997-08-16,1997-08-14,526,378,16,3
1997-08-16,1997-08-15,409,378,16,3
1997-08-16,1997-08-09,759,378,16,3
1997-08-16,1997-08-12,1268,378,16,2
1997-08-16,1997-08-14,1225,2378,16,5
1997-08-16,1997-08-10,1428,2378,16,3
1997-08-16,1997-08-12,87,2378,16,4
1997-08-16,1997-08-15,176,1720,16,3
1997-08-16,1997-08-12,411,1720,16,4
1997-08-16,1997-08-11,827,1720,16,4
1997-08-16,1997-08-15,723,1720,16,2
1997-08-16,1997-08-10,1105,5742,16,4
1997-08-16,1997-08-14,617,5742,16,4
1997-08-16,1997-08-09,939,5742,16,3
1997-08-16,1997-08-11,969,1561,24,2
1997-08-16,1997-08-13,1519,1561,24,3
1997-08-16,1997-08-11,1429,1561,24,4
1997-08-16,1997-08-14,553,1561,24,3
1997-08-16,1997-08-09,1209,1561,24,3
1997-08-16,1997-08-09,154,3983,24,4
1997-08-16,1997-08-14,1469,6800,24,3
1997-08-16,1997-08-09,118,6800,24,3
1997-08-16,1997-08-13,201,6800,24,3
1997-08-16,1997-08-09,1510,6800,24,3
1997-08-16,1997-08-11,700,6800,24,2
1997-08-16,1997-08-14,617,6248,24,2
1997-08-16,1997-08-09,1406,6248,24,4
1997-08-16,1997-08-10,185,6248,24,3
1997-08-16,1997-08-11,1,6248,24,4
1997-08-16,1997-08-14,551,6248,24,4
1997-08-16,1997-08-10,47,6248,24,2
1997-08-16,1997-08-11,85,6630,24,2
1997-08-16,1997-08-12,301,6630,24,3
1997-08-16,1997-08-14,796,6630,24,4
1997-08-16,1997-08-09,41,6630,24,4
1997-08-16,1997-08-15,18,6630,24,2
1997-08-16,1997-08-12,501,6630,24,3
1997-08-16,1997-08-15,197,6630,24,3
1997-08-16,1997-08-12,1437,4621,24,3
1997-08-16,1997-08-10,561,4621,24,4
1997-08-16,1997-08-13,72,4621,24,2
1997-08-16,1997-08-12,395,4621,24,3
1997-08-16,1997-08-09,572,4621,24,2
1997-08-16,1997-08-14,455,4621,24,3
1997-08-16,1997-08-15,805,4621,24,3
1997-08-16,1997-08-14,20,8633,24,2
1997-08-16,1997-08-09,941,8633,24,2
1997-08-16,1997-08-14,465,8633,24,3
1997-08-16,1997-08-12,336,8633,24,3
1997-08-16,1997-08-11,625,9133,24,3
1997-08-16,1997-08-15,269,9133,24,4
1997-08-16,1997-08-09,192,9133,24,4
1997-08-16,1997-08-13,9,9133,24,4
1997-08-16,1997-08-12,558,9133,24,4
1997-08-16,1997-08-11,469,9133,24,2
1997-08-16,1997-08-12,92,6966,24,2
1997-08-16,1997-08-13,309,6966,24,3
1997-08-16,1997-08-11,1055,5150,24,3
1997-08-16,1997-08-14,512,5150,24,4
1997-08-16,1997-08-15,583,5150,24,2
1997-08-16,1997-08-11,1198,5150,24,3
1997-08-16,1997-08-12,495,5150,24,4
1997-08-16,1997-08-13,633,5150,24,3
1997-08-16,1997-08-09,1049,5150,24,3
1997-08-16,1997-08-14,672,5774,24,3
1997-08-16,1997-08-11,516,5774,24,4
1997-08-16,1997-08-15,1398,5774,24,3
1997-08-16,1997-08-15,1454,5774,24,4
1997-08-16,1997-08-11,872,5774,24,2
1997-08-16,1997-08-10,1475,5774,24,4
1997-08-16,1997-08-12,79,5774,24,3
1997-08-16,1997-08-13,626,8126,24,3
1997-08-16,1997-08-15,630,8126,24,4
1997-08-16,1997-08-13,1445,8126,24,3
1997-08-16,1997-08-12,143,8126,24,2
1997-08-16,1997-08-12,520,8126,24,4
1997-08-16,1997-08-15,1362,8126,24,4
1997-08-16,1997-08-11,93,7449,24,4
1997-08-16,1997-08-14,669,7449,24,3
1997-08-16,1997-08-14,913,7449,24,4
1997-08-16,1997-08-11,597,7449,24,3
1997-08-16,1997-08-09,1545,7449,24,3
1997-08-16,1997-08-14,1402,7449,24,4
1997-08-16,1997-08-11,1418,7449,24,2
1997-08-16,1997-08-13,1175,6667,24,3
1997-08-16,1997-08-11,206,6667,24,2
1997-08-16,1997-08-09,1242,261,24,2
1997-08-16,1997-08-11,6,261,24,3
1997-08-16,1997-08-11,1388,2893,24,2
1997-08-16,1997-08-11,300,2893,24,4
1997-08-16,1997-08-12,1275,2893,24,3
1997-08-16,1997-08-12,606,8608,24,3
1997-08-16,1997-08-11,1088,8608,24,3
1997-08-16,1997-08-11,1198,8608,24,2
1997-08-16,1997-08-15,1282,8608,24,3
1997-08-16,1997-08-12,1032,8608,24,4
1997-08-16,1997-08-14,1019,1044,24,2
1997-08-16,1997-08-14,237,1044,24,2
1997-08-16,1997-08-12,1439,1044,24,4
1997-08-16,1997-08-15,1362,1044,24,4
1997-08-16,1997-08-10,1451,2605,24,3
1997-08-16,1997-08-14,497,2605,24,3
1997-08-16,1997-08-13,1073,2605,24,4
1997-08-16,1997-08-12,902,2605,24,2
1997-08-16,1997-08-09,1046,1309,24,3
1997-08-16,1997-08-12,569,1309,24,3
1997-08-16,1997-08-10,27,1309,24,3
1997-08-16,1997-08-13,194,1309,24,3
1997-08-16,1997-08-12,810,1309,24,2
1997-08-16,1997-08-15,107,1309,24,3
1997-08-16,1997-08-15,1182,1914,24,3
1997-08-16,1997-08-13,134,1914,24,3
1997-08-16,1997-08-15,577,1914,24,4
1997-08-16,1997-08-13,1220,1914,24,4
1997-08-16,1997-08-15,511,7394,24,2
1997-08-16,1997-08-13,1419,7394,24,4
1997-08-16,1997-08-14,617,6708,24,3
1997-08-16,1997-08-11,687,6708,24,3
1997-08-16,1997-08-11,1303,6708,24,3
1997-08-16,1997-08-10,600,6708,24,3
1997-08-16,1997-08-12,737,6708,24,4
1997-08-16,1997-08-15,1363,8234,24,4
1997-08-16,1997-08-12,1540,8234,24,2
1997-08-16,1997-08-14,1423,8234,24,3
1997-08-16,1997-08-09,214,8234,24,4
1997-08-16,1997-08-13,724,8234,24,3
1997-08-16,1997-08-14,841,5104,24,4
1997-08-16,1997-08-13,890,3027,24,3
1997-08-16,1997-08-10,234,672,24,2
1997-08-16,1997-08-12,650,672,24,4
1997-08-16,1997-08-12,960,672,24,4
1997-08-16,1997-08-11,384,1616,24,4
1997-08-16,1997-08-13,201,1616,24,3
1997-08-16,1997-08-10,750,1616,24,4
1997-08-16,1997-08-14,999,2941,24,4
1997-08-16,1997-08-13,970,7095,24,4
1997-08-16,1997-08-13,500,8032,24,2
1997-08-16,1997-08-11,1409,8032,24,4
1997-08-16,1997-08-15,1020,5756,24,4
1997-08-16,1997-08-11,677,5756,24,3
1997-08-16,1997-08-13,1293,5756,24,3
1997-08-16,1997-08-14,1003,5756,24,3
1997-08-16,1997-08-11,727,5756,24,4
1997-08-16,1997-08-14,208,9299,24,2
1997-08-16,1997-08-09,385,9299,24,3
1997-08-16,1997-08-13,268,9299,24,3
1997-08-16,1997-08-13,618,9299,24,4
1997-08-16,1997-08-11,714,9299,24,3
1997-08-16,1997-08-09,927,2105,24,3
1997-08-16,1997-08-11,904,2105,24,2
1997-08-16,1997-08-10,1387,2105,24,3
1997-08-16,1997-08-15,1210,999,24,2
1997-08-16,1997-08-14,56,999,24,5
1997-08-16,1997-08-13,1231,999,24,4
1997-08-16,1997-08-10,282,6077,24,3
1997-08-16,1997-08-13,965,6077,24,4
1997-08-17,1997-08-10,1265,4368,6,3
1997-08-17,1997-08-11,788,4368,6,4
1997-08-17,1997-08-15,1331,3076,6,2
1997-08-17,1997-08-12,589,3076,6,2
1997-08-17,1997-08-14,333,6141,6,3
1997-08-17,1997-08-13,882,6141,6,2
1997-08-17,1997-08-15,793,6141,6,3
1997-08-17,1997-08-15,922,3513,6,3
1997-08-17,1997-08-13,1484,3513,6,2
1997-08-17,1997-08-15,529,3513,6,4
1997-08-17,1997-08-15,152,6716,6,2
1997-08-17,1997-08-14,263,6716,6,2
1997-08-17,1997-08-12,346,6716,6,3
1997-08-17,1997-08-13,96,6716,6,3
1997-08-17,1997-08-13,845,6716,6,3
1997-08-17,1997-08-16,1301,6716,6,3
1997-08-17,1997-08-13,606,8159,6,4
1997-08-17,1997-08-12,1288,8159,6,4
1997-08-17,1997-08-10,385,8159,6,3
1997-08-17,1997-08-13,1122,8159,6,4
1997-08-17,1997-08-16,869,1389,6,2
1997-08-17,1997-08-12,886,1389,6,2
1997-08-17,1997-08-11,836,1389,6,3
1997-08-17,1997-08-10,1192,8190,6,3
1997-08-17,1997-08-16,1082,4279,6,3
1997-08-17,1997-08-14,566,4279,6,2
1997-08-17,1997-08-12,969,4279,6,3
1997-08-17,1997-08-13,173,4279,6,4
1997-08-17,1997-08-16,177,4279,6,3
1997-08-17,1997-08-15,992,4279,6,4
1997-08-17,1997-08-12,1535,8658,6,2
1997-08-17,1997-08-13,130,8658,6,4
1997-08-17,1997-08-15,1106,8658,6,4
1997-08-17,1997-08-14,1295,8658,6,4
1997-08-17,1997-08-11,53,2241,6,4
1997-08-17,1997-08-12,923,2241,6,4
1997-08-17,1997-08-12,286,2241,6,3
1997-08-17,1997-08-10,224,2241,6,3
1997-08-17,1997-08-13,1166,10214,6,4
1997-08-17,1997-08-10,1528,10214,6,2
1997-08-17,1997-08-12,1172,10214,6,3
1997-08-17,1997-08-15,690,897,6,2
1997-08-17,1997-08-14,1399,897,6,3
1997-08-17,1997-08-14,829,897,6,2
1997-08-17,1997-08-13,1309,2293,6,3
1997-08-17,1997-08-10,660,2293,6,3
1997-08-17,1997-08-16,1463,2293,6,2
1997-08-17,1997-08-16,1026,2293,6,2
1997-08-17,1997-08-16,1509,2293,6,3
1997-08-17,1997-08-14,1120,5942,6,4
1997-08-17,1997-08-10,1502,2530,6,3
1997-08-17,1997-08-15,980,717,6,3
1997-08-17,1997-08-13,1330,717,6,3
1997-08-17,1997-08-12,1426,717,6,4
1997-08-17,1997-08-14,311,717,6,2
1997-08-17,1997-08-15,953,717,6,4
1997-08-17,1997-08-11,1322,4392,6,3
1997-08-17,1997-08-15,1432,4392,6,3
1997-08-17,1997-08-15,1516,4392,6,2
1997-08-17,1997-08-11,1266,4392,6,3
1997-08-17,1997-08-12,1489,5144,6,3
1997-08-17,1997-08-10,933,5144,6,4
1997-08-17,1997-08-10,1455,5144,6,4
1997-08-17,1997-08-15,1239,2681,6,4
1997-08-17,1997-08-12,124,2681,6,2
1997-08-17,1997-08-12,767,2681,6,3
1997-08-17,1997-08-16,396,2681,6,2
1997-08-17,1997-08-15,966,3981,6,3
1997-08-17,1997-08-10,1047,682,6,3
1997-08-17,1997-08-10,1502,682,6,2
1997-08-17,1997-08-10,581,6793,6,4
1997-08-17,1997-08-10,1342,6793,6,3
1997-08-17,1997-08-14,194,1023,6,3
1997-08-17,1997-08-10,531,1023,6,3
1997-08-17,1997-08-10,348,1023,6,4
1997-08-17,1997-08-11,897,1023,6,4
1997-08-17,1997-08-16,394,1023,6,3
1997-08-17,1997-08-16,577,8142,6,2
1997-08-17,1997-08-12,527,8142,6,3
1997-08-17,1997-08-12,677,8142,6,3
1997-08-17,1997-08-11,754,9279,6,2
1997-08-17,1997-08-16,507,9279,6,4
1997-08-17,1997-08-16,1123,9279,6,3
1997-08-17,1997-08-11,834,9279,6,4
1997-08-17,1997-08-16,557,9279,6,4
1997-08-17,1997-08-14,973,9279,6,3
1997-08-17,1997-08-10,716,7858,15,4
1997-08-17,1997-08-11,306,7858,15,5
1997-08-17,1997-08-13,1122,7858,15,5
1997-08-17,1997-08-11,234,7858,15,2
1997-08-17,1997-08-11,610,7858,15,4
1997-08-17,1997-08-16,1036,2715,15,3
1997-08-17,1997-08-10,880,2715,15,3
1997-08-17,1997-08-13,204,2715,15,3
1997-08-17,1997-08-16,674,2715,15,4
1997-08-17,1997-08-14,98,2909,15,4
1997-08-17,1997-08-13,1439,5726,15,3
1997-08-17,1997-08-15,497,5726,15,4
1997-08-17,1997-08-11,1352,5726,15,3
1997-08-17,1997-08-12,1489,5726,15,3
1997-08-17,1997-08-12,347,5726,15,3
1997-08-17,1997-08-12,657,5726,15,4
1997-08-17,1997-08-15,245,771,15,3
1997-08-17,1997-08-12,1433,771,15,2
1997-08-17,1997-08-13,158,771,15,4
1997-08-17,1997-08-10,868,771,15,4
1997-08-17,1997-08-12,711,771,15,4
1997-08-17,1997-08-12,429,4699,15,4
1997-08-17,1997-08-12,884,4699,15,4
1997-08-17,1997-08-12,662,4699,15,3
1997-08-17,1997-08-11,185,4699,15,4
1997-08-17,1997-08-13,1200,4699,15,3
1997-08-17,1997-08-12,1271,4699,15,3
1997-08-17,1997-08-10,468,7738,15,3
1997-08-17,1997-08-14,352,7738,15,3
1997-08-17,1997-08-10,99,4259,15,2
1997-08-17,1997-08-15,289,4259,15,3
1997-08-17,1997-08-14,865,4259,15,3
1997-08-17,1997-08-13,1108,4259,15,2
1997-08-17,1997-08-10,838,2907,15,2
1997-08-17,1997-08-14,775,2907,15,4
1997-08-17,1997-08-15,232,2907,15,4
1997-08-17,1997-08-16,1447,2907,15,2
1997-08-17,1997-08-16,505,2907,15,3
1997-08-17,1997-08-10,216,2907,15,4
1997-08-17,1997-08-11,1497,2907,15,4
1997-08-17,1997-08-15,1338,4630,15,4
1997-08-17,1997-08-10,490,4630,15,3
1997-08-17,1997-08-14,1478,4630,15,2
1997-08-17,1997-08-14,802,4630,15,3
1997-08-17,1997-08-11,1272,4630,15,2
1997-08-17,1997-08-11,1428,4553,15,4
1997-08-17,1997-08-11,951,4553,15,3
1997-08-17,1997-08-12,822,4553,15,3
1997-08-17,1997-08-10,113,7883,15,2
1997-08-17,1997-08-11,635,7883,15,3
1997-08-17,1997-08-12,213,7883,15,3
1997-08-17,1997-08-13,336,7883,15,4
1997-08-17,1997-08-11,510,6700,15,2
1997-08-17,1997-08-15,1392,6700,15,4
1997-08-17,1997-08-11,304,6700,15,3
1997-08-17,1997-08-13,866,6700,15,2
1997-08-17,1997-08-16,1036,5304,15,3
1997-08-17,1997-08-14,227,5304,15,4
1997-08-17,1997-08-11,682,5304,15,4
1997-08-17,1997-08-16,460,5304,15,4
1997-08-17,1997-08-10,1542,5304,15,3
1997-08-17,1997-08-15,999,5304,15,4
1997-08-17,1997-08-11,503,7735,15,2
1997-08-17,1997-08-14,266,7735,15,2
1997-08-17,1997-08-15,150,7735,15,3
1997-08-17,1997-08-15,499,7735,15,4
1997-08-17,1997-08-15,1009,7735,15,2
1997-08-17,1997-08-15,1452,7735,15,2
1997-08-17,1997-08-12,849,988,15,4
1997-08-17,1997-08-16,40,988,15,4
1997-08-17,1997-08-13,496,988,15,2
1997-08-17,1997-08-16,273,988,15,3
1997-08-17,1997-08-14,1355,988,15,2
1997-08-17,1997-08-11,899,2737,15,3
1997-08-17,1997-08-12,1448,2737,15,5
1997-08-17,1997-08-11,945,2737,15,4
1997-08-17,1997-08-10,69,2737,15,4
1997-08-17,1997-08-12,1139,2737,15,3
1997-08-17,1997-08-12,1325,6578,15,4
1997-08-17,1997-08-10,876,6578,15,3
1997-08-17,1997-08-11,1080,6578,15,4
1997-08-17,1997-08-14,1296,6578,15,4
1997-08-17,1997-08-12,233,6578,15,4
1997-08-17,1997-08-16,1036,6578,15,3
1997-08-17,1997-08-15,793,9356,15,3
1997-08-17,1997-08-12,1535,4987,15,2
1997-08-17,1997-08-16,1412,9192,15,3
1997-08-17,1997-08-15,1442,9192,15,2
1997-08-17,1997-08-15,526,9192,15,3
1997-08-17,1997-08-12,570,9192,15,2
1997-08-17,1997-08-13,823,8329,15,3
1997-08-17,1997-08-12,68,8329,15,2
1997-08-17,1997-08-16,1189,8329,15,3
1997-08-17,1997-08-15,114,8329,15,4
1997-08-17,1997-08-10,224,8329,15,4
1997-08-17,1997-08-12,307,8329,15,4
1997-08-17,1997-08-15,58,8329,15,2
1997-08-17,1997-08-12,347,9873,15,4
1997-08-17,1997-08-13,1083,9873,15,3
1997-08-17,1997-08-13,1260,9873,15,3
1997-08-17,1997-08-14,1143,9873,15,2
1997-08-17,1997-08-11,1493,9873,15,3
1997-08-17,1997-08-16,31,9873,15,3
1997-08-17,1997-08-11,897,9767,15,3
1997-08-17,1997-08-15,648,9767,15,3
1997-08-17,1997-08-14,1396,9767,15,4
1997-08-17,1997-08-15,294,9767,15,3
1997-08-17,1997-08-14,837,1751,15,4
1997-08-17,1997-08-13,415,1751,15,5
1997-08-17,1997-08-13,1436,6191,15,2
1997-08-17,1997-08-11,61,934,15,4
1997-08-17,1997-08-11,770,934,15,2
1997-08-17,1997-08-13,614,934,15,3
1997-08-17,1997-08-13,1496,934,15,2
1997-08-17,1997-08-10,873,934,15,2
1997-08-17,1997-08-16,290,934,15,4
1997-08-17,1997-08-13,407,4841,15,4
1997-08-17,1997-08-15,544,4841,15,3
1997-08-17,1997-08-13,960,4841,15,3
1997-08-17,1997-08-16,856,4841,15,2
1997-08-17,1997-08-14,340,4841,15,3
1997-08-17,1997-08-10,21,4228,15,3
1997-08-17,1997-08-10,531,4228,15,3
1997-08-17,1997-08-11,974,4228,15,4
1997-08-17,1997-08-10,1203,4228,15,3
1997-08-17,1997-08-12,1247,4228,15,3
1997-08-17,1997-08-11,1530,4228,15,4
1997-08-17,1997-08-11,61,7861,15,4
1997-08-17,1997-08-10,1557,7861,15,5
